Data;Regressor;Best_parameters;MSE;MAE;MAPE
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.325806190549793;1.5960490859726095;13.435663477431397
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.127968868775223;1.5931138398986495;13.503784350440263
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";5.9366420059145595;1.656227528976396;13.642982605944031
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.1101229649864965;1.583571910588526;13.072325207882365
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.540292111333034;1.6188064293527165;13.584882126580379
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.687051970533483;1.6430685722348684;13.737833126349091
dipep_freq+avg_protvec+shannon_entropy+aromaticity+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.88275523428774;1.616950005211394;13.420947833878483
dipep_freq+avg_protvec+shannon_entropy+aromaticity+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.328873085133683;1.6058653075269516;13.547199450479525
dipep_freq+avg_protvec+shannon_entropy+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.773668683904407;1.6396308299225697;13.70580399623133
dipep_freq+avg_protvec+shannon_entropy+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.6793246162011055;1.598320391844799;13.25746608506358
dipep_freq+avg_protvec+shannon_entropy+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.783190753246622;1.5970734788816534;13.199543968894003
dipep_freq+avg_protvec+shannon_entropy+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.115841608796925;1.6018852040743927;13.511242790934055
dipep_freq+avg_protvec+shannon_entropy+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.525161042534064;1.6414065831878977;13.747004579203544
dipep_freq+avg_protvec+shannon_entropy+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.182116213522707;1.6402204633534414;13.564609432791503
dipep_freq+avg_protvec+shannon_entropy+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.33582450737924;1.6040566427659493;13.484689134474367
dipep_freq+avg_protvec+shannon_entropy+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.709802142203946;1.6260365852190646;13.54519708256698
dipep_freq+avg_protvec+shannon_entropy+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.223226318839478;1.6180562493438544;13.655677477182257
dipep_freq+avg_protvec+shannon_entropy+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.708103364401051;1.632794891140858;13.607963375381935
dipep_freq+avg_protvec+shannon_entropy+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.8980697338095185;1.6731512402817732;13.799320943976893
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.439255298029186;1.563946386606577;12.948260135719838
dipep_freq+avg_protvec+residue_repeats+aromaticity+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.312315448274675;1.534665360704846;12.731916967615058
dipep_freq+avg_protvec+residue_repeats+aromaticity+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.132275635791034;1.5794628260416943;13.246793864609236
dipep_freq+avg_protvec+residue_repeats+aromaticity+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.816241881827051;1.6180214057274125;13.42035298508302
dipep_freq+avg_protvec+residue_repeats+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.764199818929357;1.5464569731937348;12.831544924324433
dipep_freq+avg_protvec+residue_repeats+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.147578618323189;1.6026831102967767;13.335774273290355
dipep_freq+avg_protvec+residue_repeats+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.535387768440027;1.6255521679044997;13.419258054984956
dipep_freq+avg_protvec+residue_repeats+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.860034702550196;1.6343239068154343;13.534398552176919
dipep_freq+avg_protvec+residue_repeats+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.861418483463651;1.5574989046707886;12.94003230116435
dipep_freq+avg_protvec+residue_repeats+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";4.960126126622247;1.562944741004927;13.18746439556808
dipep_freq+avg_protvec+residue_repeats+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.071101368495229;1.6543000680918307;13.781980569992161
dipep_freq+avg_protvec+residue_repeats+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.662827996080307;1.5297424029509785;12.702672008632806
dipep_freq+avg_protvec+residue_repeats+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.7467391253165445;1.6424134807212332;13.620238537698379
dipep_freq+avg_protvec+residue_repeats+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.759771558250649;1.5446043574525687;12.832502585600727
dipep_freq+avg_protvec+residue_repeats+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";4.682589933236283;1.5420513385280992;12.918001553472767
dipep_freq+avg_protvec+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.326875228560179;1.5949048621463393;13.342375893850948
dipep_freq+avg_protvec+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.437829876953075;1.6091449175506238;13.644155169774239
dipep_freq+avg_protvec+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.8875233167908805;1.6376520863965407;13.70399481949092
dipep_freq+avg_protvec+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.845802375648748;1.7067360011297839;14.442115381685936
dipep_freq+avg_protvec+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.5619944520456714;1.6319627251079754;13.706269033614369
dipep_freq+avg_protvec+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.369199402999273;1.6155840200527414;13.391669753576293
dipep_freq+avg_protvec+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.861079372682885;1.73306185644359;14.668469112752264
dipep_freq+avg_protvec+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";6.197676669229693;1.6336209718781398;13.6686720478609
dipep_freq+avg_protvec+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.874796470374669;1.729879929865857;14.681354935517907
dipep_freq+avg_protvec+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.561105226568012;1.6752936843375938;14.207029069310535
dipep_freq+avg_protvec+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.972966210992164;1.6738791746316366;14.029762580684189
dipep_freq+avg_protvec+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.604253214677826;1.6388597148335662;13.555161699663573
dipep_freq+avg_protvec+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";6.024266527561879;1.7315230955502474;14.631434975592079
dipep_freq+avg_protvec+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.444299413031573;1.684677703187228;14.08574755739251
dipep_freq+avg_protvec+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.766506470109592;1.7072533544030477;14.46074122060863
dipep_freq+avg_protvec+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.453389056108824;1.6625413717095423;14.089686217438507
dipep_freq+avg_protvec+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.6891794760368954;1.641780075023299;13.748317966393655
dipep_freq+avg_protvec+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.950141148592381;1.7236173976627236;14.543555193137891
dipep_freq+avg_protvec+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.516011357914055;1.6657453030311995;14.09582873039692
dipep_freq+avg_protvec+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.540176690098035;1.6732634004043871;14.170914394892511
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.014741939177573;1.5914345807997998;13.431162141123224
dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.021143823356191;1.5866438760288517;13.440158536514806
dipep_freq+shannon_entropy+residue_repeats+aromaticity+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.010489406162615;1.575282747406588;13.341767967869325
dipep_freq+shannon_entropy+residue_repeats+aromaticity+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.330317150700057;1.5753698666942264;13.136780063926162
dipep_freq+shannon_entropy+residue_repeats+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";5.06433398269235;1.6024907661984655;13.343057696813668
dipep_freq+shannon_entropy+residue_repeats+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";4.972831305802756;1.58275492500771;13.374093840302514
dipep_freq+shannon_entropy+residue_repeats+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";5.255962142360952;1.6479492605714094;13.894390228091638
dipep_freq+shannon_entropy+residue_repeats+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.6346775649063945;1.5837101670817317;13.059675655595157
dipep_freq+shannon_entropy+residue_repeats+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";5.162550406769236;1.6198060548074154;13.501209848082604
dipep_freq+shannon_entropy+residue_repeats+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.086246035842332;1.5835279113847691;13.435754909772566
dipep_freq+shannon_entropy+residue_repeats+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";4.942967444801361;1.609268178709995;13.581871795585643
dipep_freq+shannon_entropy+residue_repeats+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.132015538178613;1.5737845418901544;13.114973310652553
dipep_freq+shannon_entropy+residue_repeats+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";4.835368155875957;1.5404660274333337;12.774451133698433
dipep_freq+shannon_entropy+residue_repeats+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.150269258890754;1.573346351927786;13.135360177221642
dipep_freq+shannon_entropy+residue_repeats+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.194108460598828;1.5944843852539512;13.237779163462468
dipep_freq+shannon_entropy+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.423960981787504;1.533272921196013;12.72498599832203
dipep_freq+shannon_entropy+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}";5.592664303732074;1.7118633353965045;14.52225254349445
dipep_freq+shannon_entropy+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.11896184411415;1.5745369773042561;13.351482835452039
dipep_freq+shannon_entropy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.947441623365906;1.6468347782166988;13.614539270336055
dipep_freq+shannon_entropy+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.509016271935802;1.5502968638945525;12.914884184479423
dipep_freq+shannon_entropy+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.997464858298822;1.5748172700662613;13.339137532275148
dipep_freq+shannon_entropy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.991985639565515;1.6536309700562888;13.65867900381128
dipep_freq+shannon_entropy+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.497869010374788;1.5889764358116847;13.252322692036328
dipep_freq+shannon_entropy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.933059210340546;1.6562967391241918;13.681941300313019
dipep_freq+shannon_entropy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.096527304369902;1.6139193057783003;13.467245947529118
dipep_freq+shannon_entropy+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.504194059060597;1.5531399775497425;12.859159967619457
dipep_freq+shannon_entropy+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.975681947723065;1.594880514917667;13.528223005505563
dipep_freq+shannon_entropy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";6.1861311338541665;1.668224100355583;13.778946603590972
dipep_freq+shannon_entropy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";4.909632824560262;1.5328785688065643;12.7483526381581
dipep_freq+shannon_entropy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.912679207067592;1.674393523470257;13.986975624822742
dipep_freq+shannon_entropy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.218315425792869;1.637359732960269;13.683948886958284
dipep_freq+shannon_entropy+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.834528955984504;1.584904807298831;13.09570176187853
dipep_freq+shannon_entropy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.895166839151386;1.6693091818307835;13.909406991892247
dipep_freq+shannon_entropy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.235486586320521;1.6402541813998979;13.764090179442368
dipep_freq+shannon_entropy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.246263585208944;1.6219130958107304;13.574864906875078
dipep_freq+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.275082889799762;1.5603173125262064;12.938836664995963
dipep_freq+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.279751819789506;1.5612675538829426;12.861362062956477
dipep_freq+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";4.933447084624779;1.6087494570835017;13.509244268717985
dipep_freq+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";5.0193476750532;1.618844565860689;13.428154974312417
dipep_freq+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}";5.208525081157472;1.6450683672568434;13.805911588308051
dipep_freq+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";4.923948122434633;1.613609003870825;13.591635585695922
dipep_freq+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";4.9805968676332;1.6128421615002753;13.375276552619656
dipep_freq+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";4.993048149417963;1.6328881400942312;13.717795334298385
dipep_freq+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";5.1414514923396855;1.6659066617955183;13.810420582529648
dipep_freq+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.35047165740537;1.6449111163303816;13.36731214463419
dipep_freq+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}";5.234262769002877;1.6578991597807389;13.91846000686528
dipep_freq+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";4.889554209533678;1.6175963374330398;13.611655511851554
dipep_freq+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";5.193065162064358;1.653795303804613;13.714192696773381
dipep_freq+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";5.030957319397241;1.6254200240531458;13.6707708903223
dipep_freq+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";5.11295054902767;1.641640407352529;13.59716892015358
