Data;Best_params;MSE;MAE;MAPE;PCC
aa_freq+dipep_freq+avg_protvec+paac+cetd+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4821.904619814638;44.29547075955354;293.34538751980983;(0.3574031403796143, 0.04839231382352043)
aa_freq+dipep_freq+avg_protvec+paac+cetd+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4821.943866260623;44.29573374774307;293.34455885496504;(0.3573959157297337, 0.04839717756628976)
aa_freq+dipep_freq+avg_protvec+paac+cetd+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4821.8592658746375;44.29531809671558;293.3441751917951;(0.35741059981265083, 0.04838729242908651)
aa_freq+dipep_freq+avg_protvec+paac+cetd+aromaticity+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4596.483316547552;43.87226538984046;215.18210465478634;(0.5018087480733333, 0.004024670220440235)
aa_freq+dipep_freq+avg_protvec+paac+cetd+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+avg_protvec+paac+cetd+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+avg_protvec+paac+cetd+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+avg_protvec+paac+cetd+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+avg_protvec+paac+cetd+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+helix+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4984.961147459316;39.8757240785998;126.18444966478721;(0.38151900214456624, 0.03419520020266253)
aa_freq+dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5485.637606898322;43.82165874835669;165.74773238141304;(0.22059266532039842, 0.23306740330530706)
aa_freq+dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5473.664829420354;43.74433630237719;167.4163072373858;(0.22021024371560483, 0.23389913599300094)
aa_freq+dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5473.759779495981;43.74578558744369;167.42163524236565;(0.22019226200498915, 0.23393829357654178)
aa_freq+dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5467.206695352693;43.5814853142902;166.408952699177;(0.2238009394852725, 0.2261679346562138)
aa_freq+dipep_freq+avg_protvec+paac+net_contact_energy+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5466.927671439849;43.57946641152602;166.419214786708;(0.22385530104423315, 0.22605223148210624)
aa_freq+dipep_freq+avg_protvec+paac+aromaticity+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};4782.458024412502;43.92841978593301;214.55636375690372;(0.3332854288165024, 0.06692451237981882)
aa_freq+dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4510.539296199025;40.919172522388706;254.69180282426592;(0.41426673727451174, 0.02050632186298917)
aa_freq+dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};5152.095915841495;41.95804492783771;123.50805692320112;(0.3519832642390847, 0.052151769578375036)
aa_freq+dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+avg_protvec+cetd+net_contact_energy+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+avg_protvec+cetd+aromaticity+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};4875.440330540934;41.509451289915795;194.09540005158283;(0.39081761221866584, 0.029716386990013458)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+helix+turn;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4987.033729348327;44.570923367156134;275.26160969813225;(0.33779469694302044, 0.06309429441102031)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+helix+sheet;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4987.069630783076;44.57117481730262;275.2611139380005;(0.3377885652032111, 0.06309938363996692)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+helix+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4892.339370037802;44.187993087506094;274.98028155682545;(0.3543946402930026, 0.050451556208709995)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4751.47191679344;43.54748925097397;291.62327562394;(0.38172630942326213, 0.034089715075920436)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+turn+sheet;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4986.996921181901;44.57082862582221;275.26073769082103;(0.3378009534746298, 0.0630891019383559)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+turn+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4892.266702911999;44.187647265149174;274.9799056704936;(0.3544070743800695, 0.050442904597092705)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4751.3867474728595;43.54704705700714;291.6228600217449;(0.3817429195323759, 0.0340812746849434)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4892.301440586578;44.18789387976869;274.97941228042714;(0.35440024563857503, 0.05044765587532674)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4751.4173519150345;43.54739144234447;291.62219694514033;(0.38173319625651336, 0.034086215341249906)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4761.989595454251;43.641710739027936;288.8326233705698;(0.38112393177628523, 0.034396956938395125)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+helix+turn+sheet;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4986.988489896029;44.57072374176897;275.25931086857355;(0.33780281294634673, 0.06308755877462117)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+helix+turn+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4892.259026194823;44.187545487939005;274.9784840591386;(0.35440880723167667, 0.05044169897605183)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+helix+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4751.374361270659;43.54696902580077;291.6214613200762;(0.38174419289620776, 0.03408062769767334)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+helix+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4892.293782660426;44.18779219760136;274.97799064910856;(0.3544019743744766, 0.05044645302785058)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+helix+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4751.404986726972;43.54731352342683;291.62079825195013;(0.38173446456741833, 0.03408557084571416)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+helix+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4761.977189165938;43.6416330213155;288.83131420233747;(0.38112519784715254, 0.03439630883965922)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4892.221092183666;44.187446298073304;274.9776151013083;(0.3544144110298848, 0.05043780032380363)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4751.319795782965;43.54687127839505;291.62038304561605;(0.38175107613767056, 0.034077130542843545)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4761.89215672793;43.641193432515976;288.830951716198;(0.3811417219476938, 0.03438785109676118)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4761.921456409644;43.64152425958795;288.8301965946319;(0.3811322480590491, 0.034392700033230104)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+helix+turn+sheet;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4527.109515927459;43.26298356675207;207.26324063105625;(0.5340269294301289, 0.0019729896656926196)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+helix+turn+gravy;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4544.6574586918505;43.4936196947211;207.58901101714744;(0.5359339340203457, 0.0018872819232139738)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+helix+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4544.625315808683;43.49352500836398;207.58872757268367;(0.535948471555502, 0.0018866411869942438)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4544.63819727721;43.493266941527466;207.5868918759878;(0.5359369757251032, 0.0018871478456129048)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4544.564779238371;43.49300990885299;207.58836270772122;(0.535948594056867, 0.0018866357885975575)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+cetd+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+helix+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};4812.791406628853;40.92269876481265;117.75660908810235;(0.5480102534570325, 0.0014159228942066794)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+helix+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4767.348256963608;40.93187660826429;114.649058136402;(0.5557855966276676, 0.0011700110954307541)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5147.341944874196;41.25860665686768;162.64918933375208;(0.3501129675273238, 0.05350146579501177)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+helix+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4767.621563276572;40.946054779838335;114.83663909859938;(0.5565481638486057, 0.0011480374291417583)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5147.399861300798;41.26005275037786;162.65532335756114;(0.35016725270482396, 0.05346190565009959)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5145.335507740197;41.269563018890366;162.7378367286286;(0.3507403152059275, 0.053045697667980785)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4767.000221893039;40.93151990951562;114.72288989050001;(0.5559522838336973, 0.0011651767856953711)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5147.150492946434;41.257332761508835;162.64912064830858;(0.3501684985681087, 0.05346099800292074)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5145.086940226495;41.26683532440206;162.73161729084126;(0.3507410013363886, 0.053045200881223636)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5145.144800453071;41.268280005585765;162.73777928186053;(0.3507944508056117, 0.05300651257071031)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+helix+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4764.7862136138965;40.9212961852456;114.85712399305585;(0.5558238054715172, 0.001168901405116305)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5146.947198109241;41.25595720477046;162.6587748516911;(0.35018927072246153, 0.053445866687158866)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5144.887701462584;41.26546703996918;162.74125981763532;(0.3507605626688007, 0.0530310392178914)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5144.945667562691;41.26691313800668;162.74742786247674;(0.3508139735219271, 0.05299238701730528)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5144.697154116567;41.26418376515272;162.74120235589342;(0.35081459971304657, 0.05299193398948408)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+aromaticity+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'};6412.2447782333065;48.79670523830299;245.21577691114373;(0.29644215830717, 0.10537642713717565)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'};5155.934786333407;47.108983497887216;228.07037065767318;(0.2270477892410104, 0.21932740795417446)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'};5227.897205165145;47.50335590354695;203.6940467405976;(0.21444306168440908, 0.24668403332317843)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'uniform'};4952.606665844991;45.36470618309083;194.3083357125492;(0.29705906430862256, 0.10461932617055945)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'};7267.963189764014;53.84661257142544;278.84676471597305;(0.06610860053607583, 0.723834938993208)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+paac+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};6057.84796017243;49.51317303374368;201.43989467464908;(0.15876500880641342, 0.39362051867911696)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+helix+turn+sheet;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4797.615421121281;43.36591183291587;256.3113304082469;(0.38880429480268397, 0.030643191451339275)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+helix+turn+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4920.006254325451;44.46757824764629;266.3257294539782;(0.34671270983245855, 0.05602588432031324)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+helix+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4920.06338755508;44.46808973456714;266.32580097480144;(0.34669985318724944, 0.056035604448987225)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4919.971142230889;44.46778094825081;266.3264618662775;(0.34671288075546935, 0.05602575510476068)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4919.979355744606;44.46777196156899;266.3254111683457;(0.3467113457268156, 0.056026915574694636)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};5280.560067332032;42.77236083827507;155.31491183018784;(0.24977277689018146, 0.17537924044466194)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+aromaticity+helix+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+cetd+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
