Data;Regressor;Best parameters;MSE;MAE;MAPE;PCC
aa_freq+dipep_freq+avg_protvec+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3625.22913100315;29.511533563770737;164391.4420544442;(0.5657634505327387, 1.801349550140097e-13)
aa_freq+dipep_freq+avg_protvec+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3011.783876483358;27.89005624543758;249361.9408582689;(0.6629667824298224, 1.8814610920141628e-19)
aa_freq+dipep_freq+avg_protvec+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3621.994827490651;29.43645712648578;204068.0179241481;(0.5911290396780269, 7.699405258224677e-15)
aa_freq+dipep_freq+avg_protvec+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3619.475971790976;29.196127772324107;100889.9413140754;(0.5774218096477528, 4.374851531376998e-14)
aa_freq+dipep_freq+avg_protvec+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3087.2348442893785;26.983313216977425;299827.712595418;(0.6415255726922329, 6.016823860857487e-18)
aa_freq+dipep_freq+avg_protvec+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3573.3190409299586;29.719693680786854;163650.9745857913;(0.5755495127851521, 5.512039445702148e-14)
aa_freq+dipep_freq+avg_protvec+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3446.084915076139;28.710232903120374;256473.89337184123;(0.5811875688619876, 2.736446830081558e-14)
aa_freq+dipep_freq+avg_protvec+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3609.434444215329;28.63698856072784;86495.52947330305;(0.565837755351199, 1.785486668717878e-13)
aa_freq+dipep_freq+avg_protvec+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3069.307738095683;26.710549323567275;299705.27433783014;(0.6434141130294914, 4.483402796437187e-18)
aa_freq+dipep_freq+avg_protvec+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3658.8466433852795;29.694478820085553;164063.79429905428;(0.5604848307462287, 3.3577975782591025e-13)
aa_freq+dipep_freq+avg_protvec+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3493.90784081695;28.530623881007127;101041.46627118174;(0.6014736165023471, 1.9633999270980623e-15)
aa_freq+dipep_freq+avg_protvec+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3547.52023311974;28.703447225619506;86680.60151982112;(0.5833316053948032, 2.0892646583020943e-14)
aa_freq+dipep_freq+avg_protvec+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3134.6615760688765;27.876266060347962;86577.69774167612;(0.6507801184978911, 1.3952507386074846e-18)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3296.98710508633;29.947339254941113;145316.88827174596;(0.6830221071899334, 5.631104778506237e-21)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3294.446044608317;29.87752644951212;208055.94725896776;(0.6823253454298824, 6.3910779338713e-21)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";3412.075361617518;30.341241469108386;152569.04921081307;(0.6856788120450086, 3.463772123751982e-21)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";3716.616564836858;30.896584428811053;719889.3689841002;(0.6326726129664215, 2.325885172211408e-17)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3287.1783609061386;29.767530277470637;207260.0195557968;(0.68565195826815, 3.480917776049539e-21)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3045.7473966206685;28.257855868758686;900545.9767472572;(0.6605514174273905, 2.819487205393331e-19)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3353.4977565849485;29.56134932886086;534251.8492390001;(0.6294436481478256, 3.767819640702026e-17)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3054.143686132848;28.424507102004597;828893.1043453537;(0.6588116167268643, 3.764533000127617e-19)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3190.9452326416176;29.56273650149362;464236.45987752534;(0.628647372261365, 4.240121613147621e-17)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3581.2314329874303;30.62441090773499;640037.7204163559;(0.5895471933356439, 9.448189373929477e-15)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3054.1447235429537;28.72722351557965;204691.83548782713;(0.6547125623291008, 7.383056836218403e-19)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3189.617646294921;28.166836031578693;1003340.5046500706;(0.628479191912801, 4.347023054291562e-17)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3368.3706463430162;29.690694623605424;534339.6644163588;(0.6284484436392693, 4.366850054345971e-17)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";3416.445075695848;30.362856093991148;149384.70755239326;(0.686389442808973, 3.0389028089232047e-21)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3502.8140565564354;29.768739277003174;509727.74134890916;(0.6240811245044089, 8.292039394457071e-17)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3557.5136217391423;30.697568432390163;1143835.9123277515;(0.5947704372353905, 4.786057043233941e-15)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3071.270880443913;28.276750332920177;114473.76852572968;(0.6562064728092252, 5.782955145622384e-19)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3402.5487786736217;29.748402420641735;537232.4414168455;(0.6210442453112069, 1.2875220492727742e-16)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3561.488996699056;30.610224250671838;643068.5831247686;(0.5943783969086931, 5.038866028271977e-15)
aa_freq+dipep_freq+shannon_entropy+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3589.396450630012;30.652777646079983;643136.8130634121;(0.5878785621528646, 1.171100635073364e-14)
aa_freq+dipep_freq+shannon_entropy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}";3797.041572895209;30.72427801821235;610846.5690705288;(0.6925280038877184, 9.659572201345894e-22)
aa_freq+dipep_freq+shannon_entropy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2962.1447364718983;28.717060098059008;538173.2637385912;(0.7053052247844684, 8.090460746994517e-23)
aa_freq+dipep_freq+shannon_entropy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3162.371238010323;28.35162590774888;2471426.2389273783;(0.6449367255472551, 3.531435840055643e-18)
aa_freq+dipep_freq+shannon_entropy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2931.357882438482;28.660458481055162;110699.90961538858;(0.7101107047140235, 3.075204828258438e-23)
aa_freq+dipep_freq+shannon_entropy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3570.597400686777;29.493229000484913;2474234.1183993206;(0.5804716853580804, 2.9931392573547437e-14)
aa_freq+dipep_freq+shannon_entropy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3325.906429715109;30.619726975516826;146135.6080521546;(0.606996826810065, 9.274583634534938e-16)
aa_freq+dipep_freq+shannon_entropy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3071.6786858567193;28.79251617633719;1387056.0456210203;(0.6544597453293776, 7.693612102384999e-19)
aa_freq+dipep_freq+shannon_entropy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3327.5488859663456;29.148665017699066;2258517.59616498;(0.6729340627460123, 3.404384367342066e-20)
aa_freq+dipep_freq+shannon_entropy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3429.090081354455;30.159066792572304;90643.5517052159;(0.5901650701747995, 8.723379477413781e-15)
aa_freq+dipep_freq+shannon_entropy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3565.995167271104;30.53721255449714;144511.15858362208;(0.5835711915872857, 2.0269556641111126e-14)
aa_freq+dipep_freq+shannon_entropy+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3225.205244622845;29.460034322088845;145632.54438014547;(0.684756951553471, 4.1023649869669955e-21)
aa_freq+dipep_freq+shannon_entropy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3167.0395081350302;28.509513326989204;1514737.9907952182;(0.6455261210285741, 3.2186154818231765e-18)
aa_freq+dipep_freq+shannon_entropy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3329.7002935263185;30.167427436274252;90769.9188709356;(0.6072053878023286, 9.013039656439722e-16)
aa_freq+dipep_freq+shannon_entropy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3856.507271504858;31.476886628152535;90344.22109309833;(0.5156750671583231, 4.375651522641177e-11)
aa_freq+dipep_freq+shannon_entropy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3659.286855044417;31.168068498796753;166769.35432109536;(0.5588614160583527, 4.057660179790211e-13)
aa_freq+dipep_freq+residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";3694.156753373596;30.847094696956944;454959.563383601;(0.6884381065898832, 2.0795293055802334e-21)
aa_freq+dipep_freq+residue_repeats+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3562.0376417869857;30.217877295087316;100155.15366295703;(0.6874059495921239, 2.5184874824037386e-21)
aa_freq+dipep_freq+residue_repeats+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";3600.9391714623066;30.231644955222578;781242.9966863347;(0.6385029734663896, 9.594089789703647e-18)
aa_freq+dipep_freq+residue_repeats+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3598.1709323828895;30.41515308581092;184135.01479029816;(0.6911349924289384, 1.2560277997298055e-21)
aa_freq+dipep_freq+residue_repeats+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";3924.5732394033585;30.78601565208226;624410.4066355841;(0.6285137559712954, 4.324840411946961e-17)
aa_freq+dipep_freq+residue_repeats+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3555.481917186317;30.164196906997294;820004.2310338205;(0.6101374844223508, 6.015205296360372e-16)
aa_freq+dipep_freq+residue_repeats+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";3675.939957039821;30.651829766250845;118038.43061858474;(0.6858358713238439, 3.3651348162039758e-21)
aa_freq+dipep_freq+residue_repeats+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3508.418180434829;29.78403433102097;846587.140318912;(0.6544395583387397, 7.718952371780127e-19)
aa_freq+dipep_freq+residue_repeats+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3398.2082798434258;29.98702075705444;830126.0734246171;(0.5887613575054181, 1.0455116798052507e-14)
aa_freq+dipep_freq+residue_repeats+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3498.3351918793546;30.451685219565412;559184.8557074253;(0.6100755869051759, 6.067036768955102e-16)
aa_freq+dipep_freq+residue_repeats+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";3635.0310605834493;30.557723239766233;179104.87140555546;(0.6837812042142796, 4.903660630536151e-21)
aa_freq+dipep_freq+residue_repeats+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3584.545427211526;30.35719590674503;852314.9228352939;(0.6241193114121597, 8.246035451335187e-17)
aa_freq+dipep_freq+residue_repeats+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3610.8927909752697;30.69030876396384;821948.4453709489;(0.5868250369621364, 1.3402698220767178e-14)
aa_freq+dipep_freq+residue_repeats+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";3619.704961234738;30.186444075607433;773013.9339385426;(0.6287838224457063, 4.15527747373436e-17)
aa_freq+dipep_freq+residue_repeats+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";3541.947413935396;30.133455831854395;752620.9220341817;(0.6199483708563889, 1.5073122067051997e-16)
aa_freq+dipep_freq+aromaticity+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";2981.2861211797203;28.592548085910266;4551179.122389178;(0.6615353761977285, 2.392214760258502e-19)
aa_freq+dipep_freq+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3145.4730405120667;28.455817487954675;87707.42985747763;(0.6574063072528095, 4.748009501011701e-19)
aa_freq+dipep_freq+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3794.285445785855;31.53101930050652;89976.20941841537;(0.5328047816846755, 7.397712658839126e-12)
aa_freq+dipep_freq+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";4294.1168521644;33.44946200644969;115960.70515200881;(0.43783606153353755, 4.540597437683696e-08)
aa_freq+dipep_freq+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3925.476877047838;31.057414977400505;89099.93296085497;(0.5173679892173608, 3.686865530289441e-11)
aa_freq+dipep_freq+helix+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3960.5518475265494;31.875898008434994;89361.56956721775;(0.4986366511826298, 2.330145004491547e-10)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2927.6119345933057;28.695460093839024;1729566.8258183815;(0.6764509976026887, 1.8328427145362167e-20)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2971.468904351828;29.123569261327418;595843.1380915013;(0.7138699188119506, 1.423091024603165e-23)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3253.0659078417425;28.113454020337613;539669.3805737186;(0.6103221963106965, 5.863084277437079e-16)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3007.8948369588943;29.452205895657226;753061.8820571998;(0.690423235860673, 1.4355565909894492e-21)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2962.1028063683975;29.08404373114551;596144.1587654256;(0.7176880832286558, 6.423815967583146e-24)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3224.169758909827;27.831178032326864;540299.8778551434;(0.6138086631299187, 3.604012915880651e-16)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2987.2017901074123;29.07721331719877;751135.453726761;(0.703098467959291, 1.2533448610442189e-22)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3069.513004985226;28.255560628774923;694862.270357944;(0.6526173530725501, 1.037574479530847e-18)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";2892.7908504085285;28.79278242487696;481148.7733261556;(0.6927203356211061, 9.314543254851546e-22)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3378.2186265024397;30.503201736752164;835860.8764028882;(0.5937921216961026, 5.441353400898238e-15)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2978.644842125771;29.13652509261027;600173.1760632064;(0.7130950793778212, 1.6697333505021134e-23)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3240.4977986665494;28.004266349183947;540999.0680194782;(0.612242658365995, 4.487818783283178e-16)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2991.7054917767823;29.315879063434842;755137.1319907522;(0.6921447665389997, 1.038476402082794e-21)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3031.4136576465953;28.075665090172127;408208.7770832356;(0.6592440258395176, 3.5041829291617534e-19)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";2951.902451526316;29.089686967083253;785190.7654649388;(0.6844269954776672, 4.357832997845792e-21)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2984.727323238769;29.641749892559908;653589.1446260198;(0.6825112411612595, 6.179029161928981e-21)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2933.7873148296967;28.241124731704236;509180.19347616384;(0.680734097889182, 8.522516361295836e-21)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2981.6396034546538;29.0676616593438;466639.8579327092;(0.6593470870474296, 3.4447759676815677e-19)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3021.9564738404797;29.65178490979253;794593.8561034383;(0.6625330179410893, 2.0237807897770593e-19)
aa_freq+avg_protvec+shannon_entropy+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2954.3732205250412;29.13240077861561;651213.6718998144;(0.6907147885431764, 1.3591697630449414e-21)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";2883.619114291163;26.924162247699705;1525754.0392398268;(0.6670843052063017, 9.359319119728842e-20)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2721.09030288918;27.588843577545493;149398.60919669943;(0.7186909979598166, 5.201287300753609e-24)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3407.1652240780554;29.172548091333528;1132176.417827575;(0.5954287447111555, 4.389060424836679e-15)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";2760.016199101908;28.01694460168356;83992.47622772912;(0.731061402614432, 3.5610252787834915e-25)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3402.653291723552;29.961209945139945;1761469.4795375718;(0.6158271290988127, 2.7116607087359975e-16)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3408.216449750529;29.801382204325392;139743.01102811994;(0.6208707854248354, 1.3201001632297232e-16)
aa_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";2769.4629070669553;27.80616162574234;80024.25816158822;(0.7246832526595032, 1.4451638153624365e-24)
aa_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3637.511831528365;30.66848083487433;2394479.935601096;(0.5612763709257449, 3.06057613540891e-13)
aa_freq+avg_protvec+shannon_entropy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3275.870997191303;29.282013190245692;139906.96212372437;(0.6497140415773501, 1.655343046446363e-18)
aa_freq+avg_protvec+shannon_entropy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3239.047621763128;29.68070050279634;169810.9750961998;(0.6510785839066664, 1.3298896912938991e-18)
aa_freq+avg_protvec+shannon_entropy+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";2704.3926069716267;27.589464674079448;83871.61844963694;(0.7337498823274842, 1.9494929971891616e-25)
aa_freq+avg_protvec+shannon_entropy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3365.798252349802;30.111408782550132;912050.6646234797;(0.6050534595750017, 1.2095313001251444e-15)
aa_freq+avg_protvec+shannon_entropy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3321.3214507755188;30.02661064187188;170841.46276135533;(0.6282021899320744, 4.528853193994515e-17)
aa_freq+avg_protvec+shannon_entropy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2886.4571391637737;28.276944501032556;166564.41683140327;(0.6819097676139767, 6.89119143937293e-21)
aa_freq+avg_protvec+shannon_entropy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";2975.183302299587;29.18177100580379;170330.35576823744;(0.6890885391509602, 1.8423540071638185e-21)
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3341.7073408288197;28.66455341655519;1880666.9190009586;(0.5944003378481677, 5.024380193372045e-15)
