Data;Regressor;Best parameters;MSE;MAE;MAPE;PCC
dipep_freq+avg_protvec+shannon_entropy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";3445.8703866188716;29.57319689720279;4538692.866610822;(0.6678298300259934, 8.237992151788961e-20)
dipep_freq+avg_protvec+residue_repeats;KNN;"{'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'uniform'}";2895.9515732448062;32.16853263146853;5305140.782557843;(0.6487399048975857, 1.9340303380022975e-18)
dipep_freq+avg_protvec+net_contact_energy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";7263.08339442041;42.05921354055945;5194228.473737098;(0.30695580853473053, 0.00019233729991836017)
dipep_freq+avg_protvec+aromaticity;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";3898.4917956347654;31.735147890857846;570227.0959279867;(0.5158091605611874, 4.316837572564358e-11)
dipep_freq+avg_protvec+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3830.7260583651114;28.83308081328671;38610.637438976366;(0.6174084295647424, 2.166820618074728e-16)
dipep_freq+avg_protvec+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";2446.7401720306475;25.063898758602804;677868.184795634;(0.7091632740991669, 3.7271266217235275e-23)
dipep_freq+avg_protvec+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";2441.1024455282377;26.177565045155823;602015.3982491879;(0.7071879970663542, 5.551256154236695e-23)
dipep_freq+avg_protvec+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4085.213294719656;29.47725284125874;189619.7638009482;(0.6170258089313616, 2.2879349885195754e-16)
dipep_freq+avg_protvec+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5279.788213786984;37.136926827272724;41219.2929333976;(0.41549550253778356, 2.466456043611692e-07)
dipep_freq+shannon_entropy+residue_repeats;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2461.467008546993;30.387289735198127;674429.712307722;(0.7081628049486284, 4.562328993325109e-23)
dipep_freq+shannon_entropy+net_contact_energy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";4578.2119206243915;35.13584420123517;40654001.96243938;(0.3800345237146842, 2.8473631842809874e-06)
dipep_freq+shannon_entropy+aromaticity;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5389.040574494564;34.031887037062944;3215923.380269959;(0.4157024945803926, 2.4294310390868065e-07)
dipep_freq+shannon_entropy+helix;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";4305.789868320686;31.52236626488828;2224735.3156901356;(0.42841435421710905, 9.409056192890032e-08)
dipep_freq+shannon_entropy+turn;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";4732.234968995961;31.51416675734265;1231301.6516823033;(0.4169845863036188, 2.211666283172594e-07)
dipep_freq+shannon_entropy+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";4795.349291617081;31.261963960139862;419864.7787063785;(0.41160448709845504, 3.2714168348672336e-07)
dipep_freq+shannon_entropy+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}";5221.185329064633;33.503942981118875;487872.9901714136;(0.33360483917181927, 4.669378777896727e-05)
dipep_freq+shannon_entropy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4001.575466756102;32.52506186223776;1135905.273580263;(0.6072046900274426, 9.01390259497105e-16)
dipep_freq+residue_repeats+net_contact_energy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4241.587850671991;30.409516407692312;12484279.637730625;(0.49008916945420417, 5.211469050203791e-10)
dipep_freq+residue_repeats+aromaticity;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2839.260532649612;31.200993529730702;3880879.7236029888;(0.6645570750085392, 1.438600413408348e-19)
dipep_freq+residue_repeats+helix;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2837.095951633504;31.168521394499102;4354603.630433439;(0.6654586845141235, 1.234647919711636e-19)
dipep_freq+residue_repeats+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'distance'}";2671.190866997896;30.32451636234738;4755112.2416620795;(0.674856179449812, 2.4295613547258447e-20)
dipep_freq+residue_repeats+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2842.2558898740067;31.041812112312602;4573770.883260529;(0.6640099508281645, 1.578047239516958e-19)
dipep_freq+residue_repeats+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6223.652596130061;36.632542281818175;227552.72133341947;(0.5033718829305686, 1.4774965579747766e-10)
dipep_freq+residue_repeats+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";2907.428354975001;28.119539481554526;18421314.074947134;(0.6514678923120228, 1.249113609780378e-18)
dipep_freq+net_contact_energy+aromaticity;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6793.424009281781;37.77747444965034;67746251.27983575;(0.32339366445788076, 8.158871830312047e-05)
dipep_freq+net_contact_energy+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6463.877374785278;36.78597095314686;67746279.61257447;(0.30789537910733944, 0.00018338077880401002)
dipep_freq+net_contact_energy+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 22, 'weights': 'uniform'}";4410.725015961006;40.76280293026065;18047627.36410792;(0.2961552635686085, 0.0003289959809222294)
dipep_freq+net_contact_energy+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5343.575512518312;34.74415060349651;5122233.513476492;(0.347879422817289, 2.0693725636809605e-05)
dipep_freq+net_contact_energy+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6657.202201064998;37.18917375034965;67746258.40406191;(0.2778295550417158, 0.0007805750039284121)
dipep_freq+net_contact_energy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6638.884808181088;41.270162211888106;11722349.627971796;(0.29699204585109495, 0.00031582811689110534)
dipep_freq+aromaticity+helix;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";4568.966965820497;33.90572185979625;8275778.84958972;(0.4373249270894033, 4.726366007504785e-08)
dipep_freq+aromaticity+turn;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5754.150053913234;37.28489472937063;2270272.7843219303;(0.36769131904576374, 6.2531226069554095e-06)
dipep_freq+aromaticity+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3878.3057143755154;29.334147946153845;1135608.354863312;(0.6246826916880621, 7.595572111004354e-17)
dipep_freq+aromaticity+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5478.966379542034;33.958015079020974;378834.605915056;(0.41453798067862235, 2.644859595350853e-07)
dipep_freq+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";6614.921215351207;41.54327165244755;1142072.661130498;(0.30412952987506375, 0.00022179041669120785)
dipep_freq+helix+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";3786.8076549722437;28.783329764335665;416743.65661547263;(0.6308061471533997, 3.076009344457662e-17)
dipep_freq+helix+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'}";2114.999464480209;25.522376023076923;246671.95922675857;(0.7516740057883569, 2.8889733105852713e-27)
dipep_freq+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";4481.733915522342;33.04991564350496;37019153.6001461;(0.5360366934424659, 5.23045022230933e-12)
dipep_freq+helix+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5346.0022994141445;37.261278645454546;1138009.415548257;(0.4209281941697489, 1.6527276145907506e-07)
dipep_freq+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'}";2346.8196898961;26.50524908251748;601114.2407597482;(0.7219632387399453, 2.5953047253117726e-24)
dipep_freq+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}";2725.546640604048;29.166901932167832;352577.8675525312;(0.6829059439818581, 5.751359045816003e-21)
dipep_freq+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5118.271177581948;36.050010743356644;1140104.5156628233;(0.44244462101556925, 3.153540494806312e-08)
dipep_freq+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";4325.361189867935;32.23717109300699;379184.25779022137;(0.5180638626937792, 3.43528105150805e-11)
dipep_freq+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";6284.90192534743;40.322516407692305;7869550.28608468;(0.26328712838046997, 0.0014877025503616929)
dipep_freq+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}";4183.254824198088;37.41476188554778;510200.4525155691;(0.5217453139044106, 2.3572790673106618e-11)
avg_protvec+shannon_entropy+residue_repeats;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2803.517892562862;31.15407947654638;3967567.6425238308;(0.6753042105094574, 2.2450120315114687e-20)
avg_protvec+shannon_entropy+net_contact_energy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5469.442577534928;37.06871920489511;9488632.061820757;(0.3780241397700704, 3.243749419942379e-06)
avg_protvec+shannon_entropy+aromaticity;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";3937.8909411167033;30.272054939160842;1230957.5106589543;(0.6527017794620625, 1.0234976881419189e-18)
avg_protvec+shannon_entropy+helix;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";4175.916675766359;30.646253878127244;824976.6035007624;(0.451613845959668, 1.5022650218801004e-08)
avg_protvec+shannon_entropy+turn;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";4244.470025391649;31.18985215246992;775798.7412221717;(0.452229084480647, 1.4282217867603394e-08)
avg_protvec+shannon_entropy+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";4764.611155680018;30.684949974125878;419901.7774879583;(0.41240543866870255, 3.087540743465291e-07)
avg_protvec+shannon_entropy+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}";5636.0229491275695;35.16301291118881;488034.3405017327;(0.3084520234931258, 0.00017825911120654913)
avg_protvec+shannon_entropy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";4572.822139346311;33.21625067342657;18902175.005733494;(0.481942514365703, 1.0997625714790697e-09)
avg_protvec+residue_repeats+net_contact_energy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4510.003722853809;31.889068855244755;12509956.052424941;(0.44375432974385853, 2.8403818690454413e-08)
avg_protvec+residue_repeats+aromaticity;KNN;"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}";2827.6296508639825;32.10142334941725;5582687.389702268;(0.6575843476502068, 4.610741219111485e-19)
avg_protvec+residue_repeats+helix;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2794.6417290195996;31.06379422221765;4409054.313589784;(0.673080936408089, 3.3180438924249394e-20)
avg_protvec+residue_repeats+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'uniform'}";2915.580658738158;32.63895614545455;5305302.03513645;(0.6421649961759863, 5.447661633440578e-18)
avg_protvec+residue_repeats+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}";2776.941446983548;31.666922971794868;5582580.491543569;(0.6707416682887637, 4.986722510654573e-20)
avg_protvec+residue_repeats+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6227.034768158032;36.22834647762238;227554.0639779052;(0.5037611302384164, 1.4227449542120805e-10)
avg_protvec+residue_repeats+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3599.9847990018984;30.48754437972028;214056.44013850173;(0.5758444653222353, 5.3155240684896506e-14)
avg_protvec+net_contact_energy+aromaticity;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5042.256429024438;35.33755137272727;9486828.994618064;(0.4048766488599307, 5.286930265739116e-07)
avg_protvec+net_contact_energy+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4642.963529660803;33.56767025384616;9486876.689436516;(0.43707550376819715, 4.8196422104991453e-08)
avg_protvec+net_contact_energy+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4698.064336765698;34.10691500909091;9486887.956791494;(0.4290616533169407, 8.955966388140398e-08)
avg_protvec+net_contact_energy+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6943.389831853976;41.53449326083916;5114051.140608143;(0.2792933028990321, 0.0007300723926737682)
avg_protvec+net_contact_energy+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}";5789.692572678984;37.54850941468531;12510496.295040417;(0.3616900674639223, 9.06153958646471e-06)
avg_protvec+net_contact_energy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";7113.8605950238425;44.81972172237762;5121192.639100586;(0.26978127226087667, 0.0011202852246231315)
avg_protvec+aromaticity+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2637.4153714034237;25.718040292600914;120817.55008229414;(0.7099227023056855, 3.1949931819666473e-23)
avg_protvec+aromaticity+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3816.0850581461596;28.403288505594404;122099.29907394953;(0.63553412667313, 1.5095926374072334e-17)
avg_protvec+aromaticity+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'uniform'}";3384.1474990706647;29.61352661748251;565964.6740921837;(0.5966491786851369, 3.736166008541524e-15)
avg_protvec+aromaticity+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";4905.368693393039;34.653490673426575;259581.40614181553;(0.3285077288873686, 6.184662073108954e-05)
avg_protvec+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5797.174403434536;39.94514361048952;40506.10065962026;(0.28830799218744196, 0.00047968543392324297)
avg_protvec+helix+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}";2668.9238174860657;26.464542561538458;333829.5597111834;(0.6887108396559705, 1.976648657307423e-21)
avg_protvec+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2565.231972718946;25.248579484080103;289337.8784228468;(0.7226433721805854, 2.243324072888019e-24)
avg_protvec+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4606.9899106335715;30.118936058041964;200976.67402901864;(0.596914808697807, 3.607141355285188e-15)
avg_protvec+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5066.0507113715985;36.421360393706294;41373.051121844735;(0.5210002951404078, 2.5448812323842243e-11)
avg_protvec+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";3807.5834352230568;27.99184088321679;88804.03612245587;(0.6364242368473246, 1.3184493964760362e-17)
avg_protvec+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3060.2100355880857;27.794211542398433;341945.08003881056;(0.6432941379910391, 4.5682578505642055e-18)
avg_protvec+turn+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}";5258.124002224747;38.194297456643355;44396.13800343997;(0.4337176577716502, 6.26058649818461e-08)
avg_protvec+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3460.7512972661852;29.355220288811186;325083.0271083324;(0.606590402834228, 9.805671713433938e-16)
avg_protvec+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5688.404425486144;40.37010864545454;1138442.6377409645;(0.3705106290027076, 5.239502652608181e-06)
avg_protvec+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}";3035.366901166375;30.10131055687645;507824.7255432012;(0.6362726910602301, 1.349234255825201e-17)
shannon_entropy+residue_repeats+net_contact_energy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4013.9420653573056;29.465544379720278;12484381.919380445;(0.5414876829816824, 2.8903642064457833e-12)
shannon_entropy+residue_repeats+aromaticity;KNN;"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}";2729.929547914814;31.980830328771233;661053.0619332629;(0.6683759635584188, 7.50101420953438e-20)
shannon_entropy+residue_repeats+helix;KNN;"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}";2568.6272958335962;31.398854777783754;624079.6132606596;(0.6921195983900623, 1.0434210167319533e-21)
shannon_entropy+residue_repeats+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}";2526.7382014163127;30.844133352286175;624031.2114864761;(0.7009117585125128, 1.926307273653387e-22)
shannon_entropy+residue_repeats+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2438.3379759959357;30.470150457808852;674508.7285699903;(0.710831321054388, 2.655456202713189e-23)
shannon_entropy+residue_repeats+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6276.436948797081;37.11350249160839;227327.46337072563;(0.4974681876641049, 2.604605708524716e-10)
shannon_entropy+residue_repeats+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3535.4697104896604;30.27000242167832;214189.99454013942;(0.5819276845153009, 2.4936125797917012e-14)
shannon_entropy+net_contact_energy+aromaticity;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";6640.764319106982;40.32860249160839;5194166.454353911;(0.3157993930877406, 0.00012200464076740624)
shannon_entropy+net_contact_energy+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";6055.049546009054;36.75857934475525;67676946.475313;(0.3381437600742251, 3.6203329439497416e-05)
shannon_entropy+net_contact_energy+turn;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";6640.764319106982;40.32860249160839;5194166.454353911;(0.3157993930877406, 0.00012200464076740624)
shannon_entropy+net_contact_energy+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";6640.764319106982;40.32860249160839;5194166.454353911;(0.3157993930877406, 0.00012200464076740624)
