Data;Best_params;MSE;MAE;MAPE;PCC
dipep_freq+avg_protvec+residue_repeats+paac+cetd+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3192.4479178424635;26.386916120974725;68462534.81096672;(0.6409191200519294, 6.61005682359767e-18)
dipep_freq+avg_protvec+residue_repeats+paac+cetd+helix+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3350.2697022304474;27.070900777702636;68648351.79748969;(0.6262420342899585, 6.045236254984214e-17)
dipep_freq+avg_protvec+residue_repeats+paac+cetd+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3209.0288717774615;26.197605802038588;68480249.37629355;(0.6392640601536571, 8.53477724268106e-18)
dipep_freq+avg_protvec+residue_repeats+paac+cetd+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3192.154819960867;26.383748547735003;68466676.41272372;(0.6410002416522139, 6.5275143626047224e-18)
dipep_freq+avg_protvec+residue_repeats+paac+cetd+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3192.3775034112527;26.38761494766236;68468056.09180264;(0.6409245623213227, 6.6044874907398035e-18)
dipep_freq+avg_protvec+residue_repeats+paac+cetd+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3192.6034828843053;26.385882417034892;68471429.49467902;(0.6408875874592471, 6.642415975139737e-18)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+helix+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};2237.5027840385883;25.189184886346144;11034774.125779213;(0.7318221233418608, 3.005098678063927e-25)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+helix+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3939.121743977515;29.61523458951049;12478393.522125453;(0.515527205447416, 4.441403315881512e-11)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3952.358903110383;29.45639542867133;12509986.930834245;(0.5108716397595526, 7.077614646943768e-11)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+helix+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3875.0557299915017;29.00824158251748;12478392.508495018;(0.5238874204031307, 1.8894667571869224e-11)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'};4024.511067578914;30.151563260839158;12509988.20871629;(0.5049252570944486, 1.2704502012676622e-10)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4024.439159886607;30.145828995104893;12509988.12561099;(0.5049044688953073, 1.2730260954735416e-10)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3875.0557299915017;29.00824158251748;12478392.508495018;(0.5238874204031307, 1.8894667571869224e-11)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4024.511067578914;30.151563260839158;12509988.20871629;(0.5049252570944486, 1.2704502012676622e-10)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4024.511067578914;30.151563260839158;12509988.20871629;(0.5049252570944486, 1.2704502012676622e-10)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4027.2475514949983;30.20177305104895;12509988.261727912;(0.5047464239005259, 1.292775461232375e-10)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+helix+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3875.0557299915017;29.00824158251748;12478392.508495018;(0.5238874204031307, 1.8894667571869224e-11)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4024.511067578914;30.151563260839158;12509988.20871629;(0.5049252570944486, 1.2704502012676622e-10)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4027.3194591873066;30.207507316783214;12509988.344833212;(0.504767273820376, 1.290153186811302e-10)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4027.2475514949983;30.20177305104895;12509988.261727912;(0.5047464239005259, 1.292775461232375e-10)
dipep_freq+avg_protvec+residue_repeats+paac+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4027.3194591873066;30.207507316783214;12509988.344833212;(0.504767273820376, 1.290153186811302e-10)
dipep_freq+avg_protvec+residue_repeats+paac+aromaticity+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6244.9524786482425;36.545749344755244;1136876.523930747;(0.47080358584479787, 2.9595852061236737e-09)
dipep_freq+avg_protvec+residue_repeats+paac+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4749.294257732326;33.137418505594404;5107227.105545361;(0.5019159738473216, 1.700915846562724e-10)
dipep_freq+avg_protvec+residue_repeats+paac+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5661.487716529361;34.50262347062937;1137849.3732097393;(0.46621081741680653, 4.406214673461865e-09)
dipep_freq+avg_protvec+residue_repeats+paac+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5661.487716529361;34.50262347062937;1137849.3732097393;(0.46621081741680653, 4.406214673461865e-09)
dipep_freq+avg_protvec+residue_repeats+paac+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5661.487716529361;34.50262347062937;1137849.3732097393;(0.46621081741680653, 4.406214673461865e-09)
dipep_freq+avg_protvec+residue_repeats+paac+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5661.487716529361;34.50262347062937;1137849.3732097393;(0.46621081741680653, 4.406214673461865e-09)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+helix+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+helix+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+helix+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+helix+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+residue_repeats+cetd+aromaticity+helix+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5027.877031809054;31.991299624475527;83539640.30180627;(0.5286099957492425, 1.1538436099126765e-11)
dipep_freq+avg_protvec+residue_repeats+cetd+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};3242.735288934913;27.897217041488926;74114222.88443485;(0.636127121084193, 1.3794652196322525e-17)
dipep_freq+avg_protvec+residue_repeats+cetd+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'};3829.294107981508;29.475756315801707;75744195.57888553;(0.5855558063423268, 1.5758230269630298e-14)
dipep_freq+avg_protvec+residue_repeats+cetd+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'};3829.31497367095;29.476053037018985;75744195.68502927;(0.5855505618114812, 1.576875315759889e-14)
dipep_freq+avg_protvec+residue_repeats+cetd+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'};3829.3988239880705;29.476243533490454;75744191.74124227;(0.5855432408968673, 1.5783453640672497e-14)
dipep_freq+avg_protvec+residue_repeats+cetd+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'};3829.3180141610515;29.476054922085037;75744191.86948429;(0.5855500532439475, 1.5769773936444284e-14)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+helix+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4555.387596385278;31.525201722377627;12509965.058288056;(0.45346152702599035, 1.290306677849946e-08)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};2629.739953343599;25.873031869221375;11137685.386751184;(0.6827441033763113, 5.9230961859997305e-21)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4249.286324304327;30.40500375034965;12510386.221783228;(0.5326744957887537, 7.501245843617488e-12)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4249.286324304327;30.40500375034965;12510386.221783228;(0.5326744957887537, 7.501245843617488e-12)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4164.64296766097;30.7546541;12510379.002306009;(0.48529996747170817, 8.103267149968106e-10)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4807.253183248382;32.108800953146854;12510380.110690067;(0.43768257527549365, 4.5956324653021945e-08)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};3251.860596262273;28.669465009090906;588852.2699543505;(0.6326230057588523, 2.3432871182678373e-17)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+helix+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+helix+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+helix+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+helix+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+avg_protvec+paac+cetd+aromaticity+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4897.674148375489;31.102579344755245;83539017.27779013;(0.5392134670371818, 3.7066608647541055e-12)
dipep_freq+avg_protvec+paac+cetd+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5029.36023184402;31.61706885524475;83539286.84191437;(0.5264878555618321, 1.4414700179675433e-11)
dipep_freq+avg_protvec+paac+cetd+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3226.636256551317;26.708829577393907;68514695.18165402;(0.6369869897526725, 1.2100180975385507e-17)
dipep_freq+avg_protvec+paac+cetd+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3227.3076461072687;26.714657073366745;68516207.65031776;(0.6368528269168622, 1.2350500448786891e-17)
dipep_freq+avg_protvec+paac+cetd+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3227.32131947876;26.71252244778578;68519887.95168377;(0.636843299453112, 1.2368467629023313e-17)
dipep_freq+avg_protvec+paac+cetd+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3227.203621064532;26.71269608485286;68525926.89322153;(0.6368514992942695, 1.235300259136616e-17)
dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+helix+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4094.971526949544;29.271577246853145;12478860.63913871;(0.5319452395257508, 8.10720446651224e-12)
dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4344.1401522054875;30.555570253846152;5138994.015075482;(0.5185717523034901, 3.262235510225751e-11)
dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4210.170029746746;29.634444379720282;12510040.850210601;(0.5232595424811438, 2.016362685136933e-11)
dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4226.946309914579;29.802220603496504;12510041.120817414;(0.5210181066775099, 2.5402319876055644e-11)
dipep_freq+avg_protvec+paac+net_contact_energy+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4210.170029746746;29.634444379720282;12510040.850210601;(0.5232595424811438, 2.016362685136933e-11)
dipep_freq+avg_protvec+paac+net_contact_energy+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'};4210.170029746746;29.634444379720282;12510040.850210601;(0.5232595424811438, 2.016362685136933e-11)
dipep_freq+avg_protvec+paac+aromaticity+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4382.701628892997;31.859952141958047;1137070.651479257;(0.567099461290883, 1.5359700102709827e-13)
dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+helix+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+cetd+net_contact_energy+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+cetd+net_contact_energy+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
dipep_freq+avg_protvec+cetd+aromaticity+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3795.6234781861117;29.23019701706694;75754730.15071705;(0.5929024522047046, 6.112558450986825e-15)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4237.849665059572;29.41062612797203;12477974.697892401;(0.4938901143326076, 3.6534040290063597e-10)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+helix+turn;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+helix+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+helix+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
dipep_freq+shannon_entropy+residue_repeats+paac+cetd+net_contact_energy+helix+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
